method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction,p_ch,p_dis,p_net,s_app,q_penalty,pcs_true,pcs_charged,poly_n,s_cap,norm_true,s_app_deficit,at_s_cap
qp,,P2_dev_run1,winter,15,2.6039380111940388e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,0.0,0.0,2.5940261205831422e-14,2.818939774313036e-14,7.811814033582124e-16,8.456819322939116e-16,12,0.29267552536558766,2.6039380111940388e-14,9.911890610896579e-17,False
qp,,P2_dev_run1,winter,16,2.7626114245739115e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,1.1299465227503231e-15,1.1299465227503231e-15,2.7355981135280012e-14,2.893753971128206e-14,7.955779877767276e-16,8.681261913384626e-16,12,0.29267552536558766,2.7649212781974554e-14,2.932316466945418e-16,False
qp,,P2_dev_run1,winter,17,3.100103136796434e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,2.7589180340200717e-15,2.7589180340200717e-15,3.045982543534606e-14,3.108777250566381e-14,8.509390601857706e-16,9.32633175169915e-16,12,0.29267552536558766,3.1123553373545734e-14,6.637279381996757e-16,False
qp,,P2_dev_run1,winter,18,3.06757767464307e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,1.7925118916570345e-16,1.7925118916570345e-16,3.011530517070758e-14,3.2826563664179184e-14,9.149114781609596e-16,9.847969099253764e-16,12,0.29267552536558766,3.067630046119766e-14,5.609952904900801e-16,False
qp,,P2_dev_run1,winter,19,2.9230005989038996e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,0.0,0.0,2.884348499842233e-14,3.169555128955813e-14,8.769001796711707e-16,9.508665386867446e-16,12,0.29267552536558766,2.9230005989038996e-14,3.8652099061666404e-16,False
qp,,P2_dev_run1,winter,20,2.7665166251944086e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,2.3847908795413315e-15,0.0,-2.3847908795413315e-15,2.758291723775154e-14,2.855586623428917e-14,7.61489157813517e-16,8.566759870286759e-16,12,0.29267552536558766,2.776776280665854e-14,1.8484556890700072e-16,False
qp,,P2_dev_run1,winter,21,5.946008101718908e-07,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,5.946008060186365e-07,7.994117976152792e-17,-5.946008059386953e-07,8.122398103640973e-07,2.176390046082062e-07,7.388751630333053e-09,6.529170138246192e-09,12,0.29267552536558766,8.408925269497968e-07,2.86527165856995e-08,False
qp,,P2_dev_run1,winter,22,5.946008910433643e-07,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,5.946008899891759e-07,9.106720400147004e-17,-5.946008898981088e-07,8.122399225373975e-07,2.1763903281859293e-07,7.388752608141789e-09,6.529170984557794e-09,12,0.29267552536558766,8.408926435028348e-07,2.8652720965437303e-08,False
qp,,P2_dev_run1,winter,23,0.1255992386656042,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.19163124707252965,8.759596517893667e-17,-0.19163124707252957,0.22875714745650536,0.03712590038397601,0.0011247757944655614,0.0011137770115192812,12,0.29267552536558766,0.22912377355471492,0.0003666260982095604,False
qp,,P2_dev_run1,shoulder,0,0.07082590711858056,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,7.330794609434356e-17,0.17246777322978163,0.17246777322978155,0.18477442651041498,0.012306653280633463,0.0004192929807765312,0.00036919959841900425,12,0.29267552536558766,0.18644420592233257,0.0016697794119175935,False
qp,,P2_dev_run1,shoulder,1,7.430388845407601e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,4.551400943203343e-16,7.835689032392318e-17,-3.7678320399641115e-16,8.317331792270334e-15,7.99144634355029e-15,2.1189457640559889e-16,2.397433903065089e-16,12,0.29267552536558766,7.439935750849701e-15,-8.773960414206331e-16,False
qp,,P2_dev_run1,shoulder,2,5.946007599385317e-07,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,5.946008031270839e-07,1.5961831262104117e-15,-5.946008015309008e-07,8.122397737067656e-07,2.176389681612673e-07,7.388750603452998e-09,6.529169044838024e-09,12,0.29267552536558766,8.408924883126672e-07,2.8652714605901653e-08,False
qp,,P2_dev_run1,shoulder,3,0.01606859166605023,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.05507946206289059,7.285985843302016e-17,-0.055079462062890515,0.05573450920626978,0.0006550471433793435,6.888081890496596e-05,1.9651414301380324e-05,12,0.29267552536558766,0.05737548935972271,0.0016409801534529311,False
qp,,P2_dev_run1,shoulder,4,0.0784221706660647,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.29267552536558583,3.6470306926999164e-17,-0.2926755253655858,0.2926755253655868,1.3412539689812817e-15,0.00030973423903237846,4.0237619069438487e-17,12,0.29267552536558766,0.3029999999999984,0.010324474634411607,True
qp,,P2_dev_run1,shoulder,5,0.01563481385754178,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.035519350631787704,7.277587371532235e-17,-0.035519350631787634,0.038578066901826066,0.003058716270038519,9.866365917116101e-05,9.176148810115565e-05,12,0.29267552536558766,0.03880813927082633,0.00023007236900026568,False
qp,,P2_dev_run1,shoulder,6,1.1297415348332398e-05,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,1.1297415353457925e-05,9.157352828992848e-17,-1.1297415353366352e-05,1.5432556367411578e-05,4.1351410140483244e-06,1.4038627966700507e-07,1.2405423042144984e-07,12,0.29267552536558766,1.5976958008933184e-05,5.44401641521606e-07,False
qp,,P2_dev_run1,shoulder,7,1.1297415350224406e-05,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,1.1297415353444571e-05,7.950530080146518e-17,-1.1297415353365065e-05,1.5432556368370283e-05,4.135141015012998e-06,1.4038627970715197e-07,1.2405423045039007e-07,12,0.29267552536558766,1.5976958010270127e-05,5.444016418998435e-07,False
qp,,P2_dev_run1,shoulder,8,1.250016124419193e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,1.0209188171407734e-14,0.0,-1.0209188171407734e-14,1.6417982154888628e-14,6.402431461623625e-15,1.7790758342419478e-16,1.920729438487089e-16,12,0.29267552536558766,1.613944095221422e-14,-2.7854120267440627e-16,False
qp,,P2_dev_run1,shoulder,9,1.0604332075826673e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,7.798313756321979e-18,4.5791281995272485e-15,4.571329885770926e-15,1.190630908086031e-14,7.477516613024864e-15,2.092905064359818e-16,2.2432549839074615e-16,12,0.29267552536558766,1.1547680100303647e-14,-3.586289805566631e-16,False
qp,,P2_dev_run1,shoulder,10,0.09590514019284145,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,5.3861582824380375e-17,0.13960863021001566,0.1396086302100156,0.168857190445842,0.02924856023582642,0.0008930331528192314,0.0008774568070747934,12,0.29267552536558766,0.16937640197065662,0.0005192115248146278,False
qp,,P2_dev_run1,shoulder,11,0.028741484317522638,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,5.2429704977494815e-17,0.028741484317524674,0.028741484317524622,0.039261597720209915,0.010520113402685344,0.00035715337821152766,0.0003156034020805606,12,0.29267552536558766,0.040646596924575534,0.0013849992043656195,False
qp,,P2_dev_run1,shoulder,12,8.069400308205559e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,4.001351385737438e-17,1.2625033985482296e-15,1.2224898846908552e-15,8.730850720108048e-15,7.596761922479804e-15,2.081696061641067e-16,2.279028576743943e-16,12,0.29267552536558766,8.161476756827739e-15,-5.693739632803094e-16,False
qp,,P2_dev_run1,shoulder,13,8.105275106841529e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,2.2998764351811466e-15,2.0393448884980715e-17,-2.279482986296166e-15,9.022742771497681e-15,6.88509314937295e-15,1.8420682957738973e-16,2.0655279448118868e-16,12,0.29267552536558766,8.419710638875818e-15,-6.030321326218631e-16,False
qp,,P2_dev_run1,shoulder,14,8.013940723000162e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,1.3719823179214107e-16,2.471881302182967e-16,1.0998989842615564e-16,8.638659689852783e-15,8.430623420610933e-15,2.3714116754525496e-16,2.529187026183282e-16,12,0.29267552536558766,8.01469548326798e-15,-6.239642065848026e-16,False
qp,,P2_dev_run1,shoulder,15,8.689613831721156e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,3.395347361923573e-17,1.5187361198176363e-15,1.4847826461984006e-15,9.323946201040311e-15,7.939316378791301e-15,2.199230993074672e-16,2.3817949136373925e-16,12,0.29267552536558766,8.815552623113968e-15,-5.083935779263431e-16,False
qp,,P2_dev_run1,shoulder,16,1.7432160617846123e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,1.5402375990798705e-14,1.5402375990798705e-14,2.309917873469964e-14,7.882743144994711e-15,2.357840555508265e-16,2.3648229434984153e-16,12,0.29267552536558766,2.326184450915958e-14,1.6266577445993942e-16,False
qp,,P2_dev_run1,shoulder,17,5.3648073179900055e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,5.296353490407502e-14,5.296353490407502e-14,7.323661769144014e-14,2.0744281298927377e-14,6.727143027388793e-16,6.223284389678218e-16,12,0.29267552536558766,7.538734499537098e-14,2.1507273039308377e-15,False
qp,,P2_dev_run1,shoulder,18,2.5453125249532763e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,2.36850523827642e-14,2.36850523827642e-14,3.41376425658843e-14,1.0697774767102799e-14,3.3250114157064664e-16,3.2093324301308423e-16,12,0.29267552536558766,3.476842376845241e-14,6.307812025681124e-16,False
qp,,P2_dev_run1,shoulder,19,0.004021644332650384,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,5.080153979785501e-17,0.0040216443326505395,0.004021644332650488,0.005493668323386626,0.001472023990736183,4.997458876873965e-05,4.416071972208553e-05,12,0.29267552536558766,0.005687463958275142,0.00019379563488851597,False
qp,,P2_dev_run1,shoulder,20,1.6848296259492235e-14,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,0.0,1.3008351487302892e-14,1.3008351487302892e-14,2.135497921118066e-14,8.529789927761976e-15,2.483213508933544e-16,2.558936978328595e-16,12,0.29267552536558766,2.1285729850414698e-14,-6.924936076596127e-17,False
qp,,P2_dev_run1,shoulder,21,9.243900841629021e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,7.640964298980695e-17,4.611664878876425e-16,3.8475684489783555e-16,9.776301745231505e-15,9.413792310196683e-15,2.660144356882202e-16,2.8241376930590076e-16,12,0.29267552536558766,9.251904701171833e-15,-5.243970440596716e-16,False
qp,,P2_dev_run1,shoulder,22,8.727359761755013e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,3.8888103875550095e-16,8.450353663246042e-17,-3.0437750212304053e-16,9.320482766682586e-15,9.02986520810663e-15,2.528486525441584e-16,2.7089595624319914e-16,12,0.29267552536558766,8.732665920261647e-15,-5.878168464209388e-16,False
qp,,P2_dev_run1,shoulder,23,9.321188834517192e-15,,,,False,0.07842217066606379,0.0023526651199819158,,,28,,,,,,,True,2.757186159953803e-15,1.2655728122708723e-17,-2.7445304318310944e-15,1.0206473952205749e-14,7.619480443437118e-15,2.0916933180402096e-16,2.2858441330311375e-16,12,0.29267552536558766,9.71684149196512e-15,-4.89632460240629e-16,False
qp,,P3_dev_run0,summer,0,0.17289467365856862,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,9.209325534997261e-17,0.17289467365856964,0.17289467365856956,0.23617851639662607,0.06328384273805654,0.0021484595607434765,0.001898515282141698,12,1.0093924884720764,0.24450999235001872,0.008331475953392647,False
qp,,P3_dev_run0,summer,1,1.1432183485820312e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,8.474264895311585e-16,4.957600100340285e-16,-3.5166647949712996e-16,1.2229525618138776e-14,1.0966872871131239e-14,3.325777365107954e-16,3.2900618613393745e-16,12,1.0093924884720764,1.1437591029856966e-14,-7.919345882818099e-16,False
qp,,P3_dev_run0,summer,2,5.96072594083017e-07,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,5.960725917739449e-07,9.717638395812531e-17,-5.960725916767685e-07,8.142503060788502e-07,2.1817771439994196e-07,7.407040599986171e-09,6.545331431998265e-09,12,1.0093924884720764,8.429739450096407e-07,2.8723638930790447e-08,False
qp,,P3_dev_run0,summer,3,5.960725928239328e-07,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,5.960725924643674e-07,9.364173399022655e-17,-5.960725923707257e-07,8.142503053437123e-07,2.1817771299455448e-07,7.407040567179302e-09,6.54533138983664e-09,12,1.0093924884720764,8.429739446100355e-07,2.8723639266323173e-08,False
qp,,P3_dev_run0,summer,4,0.18212393735830626,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,0.18850277832252396,9.676449219093546e-17,-0.18850277832252388,0.25431016339040563,0.06580738506788185,0.002208260938525239,0.0019742215520364573,12,1.0093924884720764,0.2621114762733651,0.007801312882959488,False
qp,,P3_dev_run0,summer,5,0.18121793742749379,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,0.1957136494054233,9.679778728281339e-17,-0.1957136494054232,0.26010196096620475,0.06438831156078163,0.0021304275611766397,0.0019316493468234507,12,1.0093924884720764,0.2667279014446445,0.006625940478439729,False
qp,,P3_dev_run0,summer,6,1.1325379254619082e-05,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,1.1325379253484165e-05,9.900808779258467e-17,-1.1325379253385157e-05,1.5470755769339753e-05,4.145376515993871e-06,1.4073377059930591e-07,1.2436129547981623e-07,12,1.0093924884720764,1.6016504940028684e-05,5.457491706889308e-07,False
qp,,P3_dev_run0,summer,7,1.1325379255572282e-05,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,1.1325379253160244e-05,8.673362723946496e-17,-1.1325379253073511e-05,1.5470755769874166e-05,4.145376516843686e-06,1.407337706222647e-07,1.243612955053107e-07,12,1.0093924884720764,1.601650494048233e-05,5.457491706081646e-07,False
qp,,P3_dev_run0,summer,8,1.1325379257758378e-05,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,1.1325379252982977e-05,7.13745444889397e-17,-1.1325379252911603e-05,1.5470755771510183e-05,4.145376518643499e-06,1.4073377067006143e-07,1.243612955593051e-07,12,1.0093924884720764,1.6016504941913647e-05,5.457491704034638e-07,False
qp,,P3_dev_run0,summer,9,4.349200392871491e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,1.6079509561853734e-14,2.8429162234112275e-14,1.234965267225854e-14,5.6235611549466224e-14,1.7048215941970186e-14,9.858516358154125e-16,5.114464782591061e-16,12,1.0093924884720764,4.5211373866105593e-14,-1.102423768336063e-14,False
qp,,P3_dev_run0,summer,10,2.2625423572206434e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,8.70529239891357e-16,2.096507439458441e-15,1.225978199567084e-15,2.4827483737833058e-14,2.073738409691488e-14,6.429790912028558e-16,6.22121522907447e-16,12,1.0093924884720764,2.2658614572995595e-14,-2.1688691648374625e-15,False
qp,,P3_dev_run0,summer,11,2.4420115342877225e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,2.6183576654995105e-15,6.753903367882283e-16,-1.9429673287112823e-15,2.713679080651485e-14,2.2636989282076747e-14,6.766296422094252e-16,6.79109678462303e-16,12,1.0093924884720764,2.4497288735692102e-14,-2.639502070822749e-15,False
qp,,P3_dev_run0,summer,12,2.346746791455468e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,2.226623536856201e-15,8.062202674949007e-16,-1.4204032693613005e-15,2.594378370049048e-14,2.1799528297497047e-14,6.627003406237679e-16,6.53985848924912e-16,12,1.0093924884720764,2.351041462348688e-14,-2.4333690770036015e-15,False
qp,,P3_dev_run0,summer,13,2.065103589200373e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,6.332204409355976e-16,1.923872378942209e-15,1.2906519380066114e-15,2.245404906476596e-14,1.9054470621075932e-14,5.820202901490157e-16,5.716341186322784e-16,12,1.0093924884720764,2.0691328276307117e-14,-1.7627207884588445e-15,False
qp,,P3_dev_run0,summer,14,2.618326470030581e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,3.940165190413937e-15,1.0575206676527382e-15,-2.8826445227611988e-15,2.932456280428375e-14,2.3304383806767677e-14,7.037647347345243e-16,6.99131514203031e-16,12,1.0093924884720764,2.634146901391199e-14,-2.983093790371759e-15,False
qp,,P3_dev_run0,summer,15,0.12097902138340969,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,6.970245519091769e-17,0.12097902138340641,0.12097902138340634,0.165260416534717,0.04428139515131066,0.0015033345425890198,0.001328441854539321,12,1.0093924884720764,0.17109017280304029,0.0058297562683232995,False
qp,,P3_dev_run0,summer,16,0.18694390499438623,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,7.004664415688096e-17,0.18694390499438496,0.18694390499438487,0.25537012330499576,0.06842621831061095,0.002323041025549879,0.0020527865493183304,12,1.0093924884720764,0.26437860584604744,0.009008482541051688,False
qp,,P3_dev_run0,summer,17,0.010250597553352317,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,6.743217787948431e-17,0.002746639336357373,0.0027466393363573057,0.010250597553352747,0.007503958216995466,0.0002359668043679478,0.00022511874650986416,12,1.0093924884720764,0.010612199481955558,0.00036160192860281055,False
qp,,P3_dev_run0,summer,18,4.0741975959803475e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,1.0847047255376722e-14,0.0,-1.0847047255376722e-14,4.9536762458965786e-14,3.6692059015896703e-14,9.394246726455112e-16,1.1007617704769022e-15,12,1.0093924884720764,4.216120301022707e-14,-7.375559448738717e-15,False
qp,,P3_dev_run0,summer,19,3.831824286485143e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,6.963379066235912e-15,9.578673745544105e-16,-6.005511691681501e-15,4.5749311455547917e-14,3.428178217006938e-14,9.834146921498261e-16,1.0284534651020823e-15,12,1.0093924884720764,3.8786001430009006e-14,-6.963310025538911e-15,False
qp,,P3_dev_run0,summer,20,3.539009760633485e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,5.228181314835368e-15,1.6209777046474304e-15,-3.6072036101879375e-15,4.1532277074256153e-14,3.162322297260018e-14,9.589876369202378e-16,9.486966891780064e-16,12,1.0093924884720764,3.557345817419584e-14,-5.958818900060315e-15,False
qp,,P3_dev_run0,summer,21,2.7983311599424224e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,8.64999464799588e-16,3.905233197382701e-15,3.0402337325831126e-15,3.1389897983229535e-14,2.461335514112057e-14,7.532323726424372e-16,7.384006542336178e-16,12,1.0093924884720764,2.8147979487330998e-14,-3.2419184958985377e-15,False
qp,,P3_dev_run0,summer,22,3.550695899687632e-14,,,,False,0.2704659021321342,0.008113977063964032,,,27,,,,,,,True,6.316903505991688e-15,9.453232039569672e-15,3.136328533577984e-15,3.9992786676890864e-14,2.3486879012979024e-14,9.75266316878362e-16,7.046063703893714e-16,12,1.0093924884720764,3.564520576285669e-14,-4.347580914034175e-15,False
